Name	Half-life (h)
Acp1	9.480387596
Acsl4	3.45107036
Actb	12.96157778
Actg1	5.827612559
Actn1	6.432781529
Actn4	5.728505841
Actr1b	7.220904788
Actr2	6.968714036
Actr2	6.611402925
Actr3	5.280454501
Actr3	4.203014179
Actr6	3.020617707
Adam15	4.609096101
Adam17	2.473580661
Adap1	2.458061134
Adgre5	4.055478633
Adipor2	2.749220431
Adnp	2.080101729
Adnp2	2.341105441
Adnp2	2.26087716
Ado	3.324915917
Ado	1.661536534
Ado	3.363979962
Adprh	4.906654892
Adprhl2	2.844591933
Adprm	2.360904707
Adrb3	3.104167063
Adrbk1	4.188709256
Adrbk1	5.84024517
Adss	5.496149772
Adss	4.417684909
Afg3l2	3.733995724
Aftph	1.989473219
Aftph	2.51101573
Aggf1	2.247553204
Ago1	3.544627975
Ago2	4.095357592
Ago2	5.552661775
Agpat2	2.419004266
Agrn	4.437882613
Agtpbp1	3.672804383
Agtrap	5.144112163
Ahctf1	3.037024792
Ahctf1	3.359725268
Ahcy	7.32861744
Ahcyl1	6.892594727
AI314180	7.337801241
AI846148	2.36989389
Aifm1	6.804271734
Aimp1	4.233380283
Aimp2	4.813229577
Ajuba	2.163809424
Akap1	3.122533448
Akap11	2.41178149
Akap8	2.859922398
Akap8	2.442471054
Akirin1	2.483343804
Akr1a1	8.425713576
Akr1b3	8.472009592
Akt1	3.289917234
Aktip	3.794372335
Aldh2	12.6863812
Aldoa	9.433526145
Alg2	0.59311064
Alg3	3.698322766
Alkbh1	0.804731194
Als2	2.73739921
Alyref	7.316919593
Amfr	4.769955774
Ammecr1	4.909657852
Ammecr1	5.189701756
Ampd2	2.214925331
Anapc1	4.178455282
Anapc1	3.501283375
Anapc16	2.176962719
Anapc5	7.181780168
Angptl4	0.942897262
Ankrd10	2.42510864
Ankrd11	3.367285288
Ankrd17	3.213497007
Ankrd17	3.197929792
Ankrd28	3.226907256
Ankrd46	4.993699625
Ankrd49	2.680147643
Ankrd9	1.670167763
Anks3	1.902671461
Anxa7	7.288813268
Ap1ar	3.199924752
Ap1ar	2.58424446
Ap1s1	7.664699451
Ap1s3	4.837094782
Ap3d1	3.808683312
Ap3m1	2.691164261
Apex2	3.338096984
Api5	6.529078746
Apitd1	4.567170108
Aplp1	4.665678466
Aplp2	8.388913168
Apmap	5.346169521
Apoe	8.678208888
Appbp2	2.535844123
Appbp2	1.894893744
Appbp2	2.81054557
Appl1	2.815944683
Aprt	7.843558423
Aqp3	4.570175168
Aqr	4.573079233
Arcn1	6.034265605
Arel1	1.826412572
Arf1	5.205189363
Arf3	4.525388371
Arfgef1	3.522089576
Arfip1	3.019774322
Arfip2	2.21302949
Arfrp1	0.737543272
Arfrp1	4.66940708
Arglu1	3.174791319
Arhgap11a	2.260573573
Arhgap12	3.136117323
Arhgap12	2.965479824
Arhgap17	2.670631584
Arhgap19	2.684624202
Arhgap21	1.860194893
Arhgap35	3.062306041
Arhgap44	2.374525415
Arhgdia	7.941255191
Arhgef10l	2.03336206
Arhgef12	2.07083046
Arhgef17	2.588053815
Arhgef25	4.615833108
Arhgef39	2.042045348
Arid1a	2.542839545
Arid3b	2.937690821
Arid5b	1.917736446
Arih1	2.368337475
Arih2	2.738442679
Arih2	4.951902683
Arl14ep	2.596659649
Arl2	6.25507946
Arl5a	2.730981931
Arl6	4.265107158
Arl6ip1	3.576172141
Armc1	4.018457155
Armc1	2.381528224
Armc8	3.511141603
Armcx2	4.435294647
Asah1	4.026076875
Asb6	2.199759337
Asb8	1.36958167
Ash2l	4.645574477
Ash2l	6.445320955
Asna1	6.364791415
Asns	4.396043286
Asnsd1	4.988094344
Asph	2.33725424
Atad1	2.835014195
Atad1	3.23168509
Atad2	4.013401889
Atad3a	2.839609244
Ate1	2.642672521
Atf5	6.425328421
Atg12	2.735659994
Atg13	2.311051068
Atg14	1.94667646
Atg2b	1.854335036
Atm	5.04453803
Atp13a3	3.297020144
Atp1a1	8.742803834
Atp1b1	2.963080192
Atp1b3	3.416480043
Atp1b3	4.489415754
Atp2a2	1.829628183
Atp2a2	3.886035634
Atp2b4	3.781260818
Atp2c1	5.071879784
Atp5c1	10.92491476
Atp5f1	10.71943445
Atp5g1	11.91481081
Atp5g2	10.47177365
Atp5g3	10.1609628
Atp5j	14.51290054
Atp5j2	15.8049038
Atp5k	15.92889279
Atp5l	15.26757988
Atp5o	11.42967006
Atp6v0b	4.25504321
Atp6v0c	4.718377262
Atp6v0d1	6.969157253
Atp6v1a	4.480710914
Atp6v1d	3.271432534
Atp6v1e1	5.013086351
Atp9a	5.862732462
Atpif1	14.339929
Atrx	4.289275656
Atrx	3.139241804
Atxn3	3.228090912
Atxn7l3	3.175893761
Atxn7l3b	3.457055941
AU018091	4.654625056
AU022252	5.223752076
AU022751	3.035147052
Aurka	2.424981715
Avpi1	2.614618041
AW549877	1.921684108
Azin1	3.109732705
B230118H07Rik	6.781387186
B3galt6	2.006779877
B3gnt2	1.891925649
B4galt1	2.281611451
B4galt5	2.756704226
B4galt6	2.613958064
Bag1	11.62089635
Bag4	2.352905804
Bag4	2.08156752
Bag5	1.830990201
Baiap2l1	3.687909092
Baiap2l1	3.829734525
Bak1	6.160524184
Banf1	15.08406761
Bard1	3.474272821
Basp1	6.407548096
Bax	7.102340684
BC005624	5.208491166
BC017643	1.44651114
BC037034	2.79312143
BC055324	4.01953308
Bcap31	4.85589658
Bcar1	2.591627717
Bcat1	5.084138839
Bcdin3d	1.500956664
Bckdha	8.633347969
Bcl2l1	2.521354633
Bcl3	3.258457748
Bcor	1.670241588
Becn1	4.223390323
Bend4	3.450324333
Bet1l	0.897778506
Bex1	7.721332134
Bex2	4.931330416
Bid	2.588404954
Birc2	1.990550291
Blcap	1.87650782
Blm	2.825376083
Bloc1s2	6.264490825
Bloc1s4	1.607951657
Bloc1s4	2.588436255
Blzf1	2.979784112
Blzf1	5.432653772
Bmp4	3.058617908
Bmpr1a	2.215248327
Bms1	4.30154367
Bnip3	2.857186154
Bnip3l	2.11868107
Bnip3l	4.825935133
Bod1l	2.867428103
Bola1	3.104259316
Bop1	5.831033613
Bptf	3.239582835
Brca1	3.130953885
Brd1	2.127471244
Brd1	2.700163229
Brd2	2.187861348
Brd3	3.701463194
Brd4	2.55254336
Brd7	4.609761828
Brd8	2.386963342
Brf1	2.998536109
Brix1	2.781524849
Brix1	3.804027493
Brox	2.189365683
Brwd1	1.936258249
Brwd1	5.315824013
Brwd3	2.043000921
Btbd1	3.889636905
Btbd10	2.34821015
Btbd7	1.801634674
Btbd9	2.381661308
Btf3	9.060513159
Btf3l4	4.573202168
Btg3	2.729629519
Bub1	4.932952842
Bysl	4.073611009
Bzw2	5.614433876
C1galt1c1	2.23261062
C1qbp	5.623144197
C2cd2l	1.581294877
C330006A16Rik	4.229133393
C330007P06Rik	2.575701563
C77080	4.393821822
Caap1	1.835738736
Cabin1	1.850764839
Cables2	4.076833673
Cacybp	4.982105111
Calca	4.014099612
Calcoco2	4.830189974
Calm2	4.400666004
Calm3	7.460832145
Calm3	15.19882193
Calr	5.951596389
Camk2b	3.723139432
Camk2g	1.950405983
Camsap1	2.240483246
Camsap1	2.548148069
Camsap2	2.487211646
Camta1	1.538619801
Cand1	4.328625694
Cant1	2.950626671
Canx	6.192038065
Canx	5.223698702
Cap1	7.131528953
Capn15	4.420166114
Capns1	9.618789793
Caprin1	4.585359525
Caprin1	4.004642514
Caprin2	3.847906274
Capza1	5.247242765
Card10	2.697009806
Cars	5.999417557
Cast	3.031642086
Cat	6.886578174
Cbarp	3.059057412
Cbl	2.655315245
Cbll1	2.216805267
Cbll1	0.921560833
Cbwd1	4.023220067
Cbwd1	2.192883424
Cbx5	4.47043804
Cbx5	3.565660012
Cbx5	5.096227618
Cbx5	2.177133753
Cbx6	2.062296272
Cbx6	2.578619022
Cbx7	2.98709366
Ccar1	3.761439413
Ccdc102a	1.062475126
Ccdc115	2.671751227
Ccdc117	1.755030344
Ccdc120	1.82928199
Ccdc22	4.443488266
Ccdc47	1.96005238
Ccdc47	4.237283762
Ccdc88c	2.200863915
Ccdc92	2.800926584
Ccna2	4.815966136
Ccna2	4.284758571
Ccnb1	3.088646421
Ccnb1	2.735355899
Ccnb1	5.290477496
Ccnb2	5.291542183
Ccnd1	3.369878468
Ccnd1	4.937073953
Ccnd2	3.518912926
Ccne1	4.006469912
Ccnf	3.396149052
Ccng1	2.060589766
Ccni	4.409115542
Ccnl1	1.78647154
Ccnt1	1.80544512
Ccny	3.502548879
Ccny	4.334751076
Ccny	3.748553588
Ccs	6.511246613
Ccser2	2.984013698
Cct2	5.494418154
Cct5	8.529004485
Cct8	3.742914824
Cct8	7.607403918
Ccz1	3.274896307
Cd2ap	2.89692677
Cd2ap	3.398626606
Cd2bp2	3.658717227
Cd68	6.519691773
Cd9	5.985871905
Cdan1	1.105325415
Cdc123	6.95200044
Cdc20	4.402457283
Cdc23	3.768768439
Cdc26	4.985143117
Cdc27	1.926341218
Cdc37	7.49025298
Cdc42	6.084438196
Cdc42	5.465981207
Cdc42bpb	3.273201249
Cdc42ep4	2.206852725
Cdc42se2	3.215994226
Cdc45	4.584694279
Cdc5l	3.405091107
Cdc73	3.197523057
Cdc73	2.822846936
Cdca2	2.464220984
Cdca2	2.119314569
Cdca4	1.778559893
Cdca8	3.899321537
Cdh2	6.941131652
Cdip1	4.926626473
Cdk1	3.39393299
Cdk2	3.918165241
Cdk5rap1	3.000595524
Cdk7	2.540327501
Cdk9	2.748536362
Cdkl2	2.750958977
Cdkn2aip	2.541584952
Cdkn2d	1.852356486
Cdr2	2.254048464
Cdv3	3.105064185
Cdyl2	2.959163292
Cebpg	2.035153605
Cebpz	4.035175877
Celf4	2.699609566
Cenpb	3.997131033
Cenpc1	3.152070261
Cenpf	0.922614015
Cenpf	2.647354695
Cenph	4.370227306
Cenpm	5.864691139
Cenpo	1.067800687
Cenpp	3.284909626
Cenpt	3.815614597
Cenpv	4.068613787
Cenpw	4.227614695
Cenpw	7.338664823
Cep120	2.642355512
Cep57	1.674535344
Cep63	2.91807238
Cep68	2.964273187
Cep85	2.64873915
Cept1	3.983915397
Cers5	5.358213448
Cetn2	9.300246839
Cfap20	4.540974287
Cfdp1	9.524942574
Cgnl1	2.327377095
Chchd2	15.9420786
Chchd4	2.785397658
Chchd6	5.145638571
Chd1l	3.828444509
Chd2	1.222932663
Chd8	2.286283067
Chek1	2.759601732
Cherp	3.724735693
Chic2	3.11865523
Chkb	2.029195332
Chm	3.501675795
Chmp1a	3.809239647
Chmp2b	1.724846329
Chmp7	2.767088431
Chpf	2.764894635
Chtf8	3.171869494
Chtop	3.467243006
Chtop	2.752173245
Chuk	3.393237151
Ciao1	4.621271847
Ciapin1	4.94926982
Cib1	7.099881337
Cilp2	3.972871975
Cir1	3.579191705
Cisd1	5.734296521
Ckap2	3.518483423
Ckap2l	3.281816052
Ckap4	4.747826866
Ckb	6.272275701
Cks1b	4.48194147
Clasrp	2.49074014
Clcn2	3.510809496
Cldn12	2.630690849
Cldn4	2.514235978
Clic4	3.058917374
Clk1	1.521799309
Clk3	3.199723081
Clp1	2.987393762
Clptm1	5.953598794
Cltb	7.508467785
Cltc	5.874129713
Cmc1	2.803683349
Cmc2	4.422345837
Cmklr1	2.737584791
Cmpk1	5.984526617
Cmtm4	2.327600367
Cmtm7	3.877540263
Cnbp	1.945689552
Cnbp	4.39321521
Cnih1	4.603548862
Cnksr3	2.65495421
Cnot1	1.31575551
Cnot1	4.662142038
Cnot10	4.390442271
Cnot2	2.501183947
Cnot4	1.193193387
Cnot6	2.07546853
Cnot6	2.540346836
Cnot7	2.815513736
Cnppd1	2.284945859
Cnpy3	2.879106645
Coa3	4.137368898
Coa5	4.189196676
Coa5	5.330649004
Cobl	2.610661428
Cog7	7.406436725
Cog8	3.159788494
Col18a1	9.068375949
Col18a1	8.526502119
Commd2	2.810029524
Commd4	7.151051213
Commd7	3.842391671
Commd8	2.867024624
Commd8	5.70958018
Copb1	6.096157884
Coprs	4.517402458
Cops2	4.406324937
Cops3	7.812513938
Cops5	6.668046507
Cops7a	4.426672387
Cops9	10.40175959
Coq7	8.325692819
Coro1c	5.038308819
Cotl1	8.358234765
Cox10	2.891895285
Cox15	4.888257581
Cox16	6.063829706
Cox18	5.042530656
Cox19	2.365000099
Cox6a1	17.34390099
Cox6b2	8.709692446
Cox6c	17.40821192
Cox7a2	15.67850463
Cox7a2l	4.641208583
Cox7c	16.20686513
Cox8a	14.5916869
Cpne1	3.297728002
Cpne3	3.837833817
Cpsf1	7.119660387
Cpsf6	2.71705701
Cpsf6	6.859472175
Cpsf6	3.670409294
Cpsf6	5.142054359
Cpt1c	3.77302457
Cpt2	4.821984024
Cradd	1.581580877
Cramp1l	0.952425089
Crbn	2.153532603
Crebbp	2.366394196
Crlf2	6.747359735
Crlf3	3.593713616
Crot	2.942214458
Crtap	11.81315415
Cry1	2.898639632
Cry2	1.808367943
Cryga	6.156675668
Csk	2.745525495
Csnk1d	2.328765381
Csnk1d	2.20264139
Csnk1e	2.79042977
Csnk2a2	2.137662138
Csnk2a2	3.252124958
Csnk2b	5.466729851
Csrnp1	1.340489209
Cst3	4.111626693
Ctbp1	6.024333016
Ctbp2	2.771740494
Ctbp2	3.814398321
Ctdp1	1.892661054
Cth	4.941076817
Ctnnd1	4.648783287
Ctns	2.410728261
Ctps	3.868809978
Ctps	4.222117759
Ctsd	7.230796426
Ctsl	7.284009841
Cttn	4.734026194
Cul3	4.091616794
Cul4b	5.123533703
Cul5	2.705370829
Cul5	4.21793119
Cwc22	3.502937281
Cwc25	2.057541764
Cwc27	3.770614501
Cwf19l1	3.561741817
Cyb561	4.034097895
Cyb5r3	14.36033081
Cyhr1	2.016117661
Cyp2s1	0.636538017
Cyp51	3.383787864
Cyp51	4.002731188
Cyp51	2.964841841
Cyth2	3.334283968
D16Ertd472e	1.878543909
D17H6S56E-5	1.773232856
D17Wsu92e	3.67902562
D17Wsu92e	2.845202405
D930015E06Rik	1.37304803
Dact2	2.039927712
Dad1	9.447566547
Dag1	4.574457507
Dap3	6.150962713
Dars	4.733163366
Dbf4	3.167087026
Dbi	12.67950938
Dcaf12	2.783506196
Dcaf12	4.691725471
Dcaf15	4.438388016
Dcaf6	4.210591335
Dcakd	7.95246723
Dclk2	3.131362038
Dcps	5.902539301
Dctn3	7.581023984
Dctn6	6.416364358
Dctpp1	6.57248357
Dcun1d1	3.071192942
Dcun1d3	0.873689439
Dcxr	7.452455521
Ddc	4.636418291
Ddhd2	2.969031037
Ddi2	3.13184152
Ddias	1.471033778
Ddit4	1.535192907
Ddr1	4.048351176
Ddrgk1	5.263418587
Ddt	9.293360403
Ddx1	7.945992413
Ddx10	4.027245516
Ddx17	3.587988452
Ddx18	3.649120477
Ddx19a	3.907160175
Ddx19b	5.013848337
Ddx20	2.007854652
Ddx21	3.268174519
Ddx23	4.412848922
Ddx24	4.058697197
Ddx28	2.808318121
Ddx41	5.185981809
Ddx49	4.01783369
Ddx49	5.01100964
Ddx5	3.550094835
Ddx50	5.066224967
Ddx56	4.655241427
Ddx58	2.227366038
Deaf1	1.13995608
Degs1	3.072356002
Dek	4.674529834
Dennd5a	3.533602006
Depdc7	2.842923797
Derl1	2.071624297
Derl1	4.398594147
Derl2	2.192951491
Desi1	4.883446607
Dgat1	4.485949555
Dgcr2	3.267936146
Dgcr8	3.288158867
Dgkq	1.25683634
Dgkz	4.98892702
Dhrs1	5.182150965
Dhrs7	4.812042108
Dhx15	4.380273566
Dhx30	3.677579136
Dhx36	3.054085116
Dhx38	3.849455949
Dhx40	3.251982504
Dhx40	3.352912529
Dhx57	4.112759537
Dhx9	6.506168668
Diablo	5.1793277
Diaph1	4.811852455
Dido1	2.381407676
Dido1	2.355902579
Diexf	2.144021245
Dlat	4.287691794
Dlc1	2.338013512
Dld	4.989514377
Dlg5	4.762629337
Dmtf1	3.544636409
Dmtn	2.675003081
Dnaaf2	2.886075318
Dnaja2	2.518716991
Dnaja2	3.178572856
Dnajc13	2.285724537
Dnajc15	5.225917959
Dnajc19	10.75390446
Dnajc2	4.063710683
Dnajc21	3.874953371
Dnajc24	6.826522174
Dnajc7	4.464846256
Dnajc9	4.011590894
Dnd1	5.149628443
Dnm1l	5.749481116
Dnmt1	4.852576184
Dnpep	6.331179706
Dock6	4.907101862
Dpf2	3.372287637
Dph1	2.402354015
Dph3	5.142281648
Dph6	5.160027639
Dpm1	5.255056713
Dpp3	6.358565735
Dpp7	4.251641304
Dpp9	9.15059928
Dppa5a	17.21814943
Dpy19l1	3.240649977
Dpy19l1	4.316888909
Dpy30	6.201601112
Dpysl3	5.296523767
Drap1	9.406552215
Drg1	5.500257438
Dscr3	2.285729891
Dse	3.355047015
Dsn1	3.34704321
Dtl	2.22386368
Dtwd2	2.511695443
Dtymk	5.206993928
Dus1l	3.784910129
Dusp1	1.335385411
Dusp11	2.010747099
Dusp12	3.522242195
Dusp16	2.863388116
Dusp27	1.745994764
Dync1li2	2.15260943
Dync1li2	2.044957173
Dynll1	5.052164547
Dynll2	4.590178745
Dynll2	4.445665721
Dynlt3	4.393809404
Dyrk3	1.621953438
Dzip3	1.855373816
E130309D02Rik	2.693305594
E2f1	3.38376517
E2f3	1.328566893
E2f8	2.885921666
E4f1	1.540434599
Ears2	3.715613418
Ebp	4.391777638
Ebpl	6.259728372
Ecd	4.193006036
Echs1	6.765327572
Eci2	4.072580932
Ect2	2.62136843
Eda2r	2.868901329
Edem2	2.000562556
Eed	3.368664506
Eef1a1	13.37356496
Eef1akmt1	4.591710674
Eef1d	8.524646227
Eef1e1	3.502521526
Efhd2	4.390370068
Efr3b	3.207077941
Eftud2	7.769864099
Egln2	2.552789278
Ehmt1	3.622420357
Ei24	2.518141651
Eif2b1	4.733163948
Eif2b4	5.17998013
Eif2s2	5.441731591
Eif2s2	4.961899362
Eif2s3x	6.667542591
Eif3a	3.18660846
Eif3c	9.089689225
Eif3d	4.529435904
Eif3e	10.3941937
Eif3g	3.169103749
Eif3h	9.141125067
Eif3i	13.55199471
Eif3j2	4.047956322
Eif3k	10.19266697
Eif3m	6.502333822
Eif4a1	4.901551758
Eif4a3	3.668128693
Eif4ebp2	4.562229327
Eif4ebp2	3.762084009
Eif4ebp2	4.460943584
Eif4g2	7.576573999
Eif4g2	5.491219691
Eif4h	5.808026812
Eif5a	10.75747866
Eif6	3.727867058
Elavl1	5.342901058
Elavl2	1.932931022
Elf2	2.525233497
Elf3	1.392423073
Elk1	4.018526565
Elob	9.308339972
Eloc	5.87972693
Eloc	6.795369599
Elof1	3.99142437
Elp3	4.864039499
Elp5	4.678371633
Emc10	7.314557831
Emc3	2.784869541
Emc6	4.288965325
Emc8	5.64713658
Emg1	4.591706
Emsy	2.14790569
Enah	2.553569758
Enah	3.938212569
Enah	4.025491871
Enkd1	4.426154813
Ep400	3.247636809
Epb41	4.743135241
Epb41l4a	3.701949768
Epn2	2.312612156
Epop	3.598002956
Eppk1	3.855649837
Eps15l1	4.397451609
Eps8	1.995643976
Eral1	1.737260945
Eras	2.543033977
Erbb3	2.408069476
Ercc6l	2.315706556
Erf	2.447779607
Eri1	2.886340212
Eri1	3.878125989
Eri2	2.404889473
Erp29	5.26946205
Esco1	3.555132476
Esco2	3.487079041
Esf1	2.356694553
Etaa1	1.398825894
Etf1	4.881240226
Etf1	6.345812979
Etfa	12.05048242
Etv4	6.91870834
Etv5	3.616850247
Evc	1.582330445
Evi5	3.604767418
Ewsr1	5.307628294
Exo5	2.38595238
Exoc3	3.654828482
Exoc3l	2.210270383
Exoc5	3.095869231
Exosc1	2.699162416
Exosc3	4.076490053
Exosc8	4.077191081
Ext1	2.025683571
Ext2	5.905110763
Extl3	3.270900593
Ezh1	1.940912103
Ezh2	3.713227084
Ezr	3.297463816
F2r	4.22536314
F2rl1	3.143468446
Faap100	3.77401693
Fads2	4.541316678
Fahd1	4.263581684
Fam104a	1.703882535
Fam104a	3.525178707
Fam110a	1.387464565
Fam114a2	4.410916593
Fam118b	2.508605078
Fam120a	2.705502211
Fam122b	4.77408831
Fam134c	2.752390489
Fam135a	2.830014928
Fam160a2	3.037933537
Fam160b2	2.772634934
Fam168b	2.156504132
Fam173a	7.157120704
Fam192a	2.24347679
Fam193b	2.418973809
Fam195b	3.755288293
Fam204a	4.22066975
Fam207a	2.019573967
Fam20b	3.693251639
Fam216a	3.553243385
Fam35a	1.487122064
Fam3a	5.071442103
Fam49b	5.06501176
Fam53a	4.061958258
Fam58b	1.715767016
Fam60a	2.909486225
Fam76a	2.82417462
Fam83h	1.43062123
Fam89b	4.184462236
Fam92a	8.445889684
Fam96b	6.811780815
Fam98a	2.866890704
Fancc	2.804394376
Farsb	5.183607248
Fasn	4.895928371
Fastk	3.735926368
Fastkd5	2.106089001
Fblim1	3.637173083
Fblim1	5.577955522
Fbrsl1	2.347021487
Fbxl12	2.071034183
Fbxl18	2.625681967
Fbxl18	3.359417859
Fbxl5	2.001552035
Fbxl6	6.026224323
Fbxo31	4.406066294
Fbxo33	2.365991641
Fbxo38	3.458807172
Fbxo45	2.201414674
Fbxo5	1.573703597
Fbxo6	5.164049327
Fbxo9	1.434319841
Fbxw2	4.607274614
Fbxw2	1.88445486
Fbxw8	6.230081418
Fdft1	3.708270333
Fdps	5.437237558
Fdx1	5.171470438
Fdx1l	4.00137067
Fdxr	2.122478683
Fem1b	2.909162399
Fem1b	1.264227954
Fen1	3.124388698
Fermt2	3.562091877
Fez2	2.360295497
Fgfbp1	3.073157493
Fh1	4.211799102
Fhod1	2.142966583
Fignl1	2.687306225
Fignl2	3.147742107
Firre	2.286039258
Fiz1	0.998281002
Fkbp15	3.823452805
Fkbp2	2.763308818
Fkbp3	13.02186308
Fkbp4	6.190916761
Fkbp4	6.907402418
Fkbp5	3.398648991
Fkbp6	4.520162371
Flcn	2.770223572
Flna	7.873166494
Fn1	6.361098895
Fnbp1	5.351761082
Fnbp1l	2.547048542
Fnip2	2.374713833
Fnta	6.635064521
Folr1	5.027661577
Fopnl	2.045718938
Foxh1	4.923753093
Foxj1	2.705282578
Foxn3	3.06166589
Foxo3	1.846806486
Foxo6	1.462656789
Foxp1	2.496728116
Fpgs	3.357255863
Fra10ac1	3.72711205
Frmd8	2.781836747
Ftl1	7.605475306
Ftsj3	4.451427316
Fundc1	4.355704764
Fuom	7.545581763
Furin	3.666651099
Fzd5	1.595217814
Fzd5	1.842964297
Fzr1	2.824916204
G3bp2	3.598156496
G3bp2	4.355702171
Gab1	3.543867828
Gabpb2	2.390987658
Gadd45a	1.921986693
Gak	2.789296272
Galk1	9.723655281
Galnt6	3.324881446
Galnt7	3.854453526
Gapvd1	3.617946846
Gar1	4.617930615
Gart	5.880891955
Gas2l1	5.053936387
Gatad1	6.578891436
Gatad2a	5.819170952
Gatad2a	4.245290385
Gbx2	1.593944574
Gcc1	2.700451722
Gcsh	6.953657316
Gde1	4.816364748
Gdf15	1.282593409
Gdf3	3.770483167
Gemin4	2.408709854
Gemin5	3.191609272
Gemin7	3.54279308
Gfer	2.46869963
Gga2	4.536898404
Gga3	3.375955749
Ggct	4.407848222
Ggnbp2	2.575350686
Ghitm	6.601064273
Ghitm	5.799869389
Ghitm	12.37474653
Gins2	4.824813077
Gins4	3.476278743
Gjb3	2.479856139
Gjc1	2.483327512
Gla	3.502631207
Glce	2.042037784
Gldc	5.402146507
Glg1	4.090022029
Glg1	6.059564179
Glg1	3.7218157
Gli1	3.046563548
Gli2	1.90393166
Glo1	6.814510393
Gls	2.433416906
Gltp	7.902234061
Gltscr1l	1.560714826
Gltscr2	6.800634853
Glyr1	4.906777151
Gm10653	12.30289308
Gm20604	2.419252844
Gm21992	3.197874834
Gm27029	6.355030243
Gm3417	6.001052962
Gm3448	6.001052962
Gm35315	4.902168348
Gm6793	8.417912986
Gm7325	2.769790747
Gm8909	3.261195611
Gmcl1	3.030776858
Gmeb1	1.493140848
Gmeb1	3.151088995
Gmeb2	2.08048061
Gmfb	4.774171857
Gmnn	3.397171211
Gna11	3.87412701
Gna12	3.955838206
Gnai2	8.178003486
Gnai3	5.144409013
Gnb2	6.032136833
Gnl3	3.364464193
Gnl3l	4.918488884
Gnpda1	4.588399858
Gnpnat1	4.218227955
Gnpnat1	6.189960382
Golga7	4.546850207
Golm1	4.459441013
Gon7	2.031293553
Gosr2	3.716623365
Got2	8.515373791
Gpalpp1	2.802221951
Gpat4	3.068517397
Gpatch8	2.148806855
Gpbp1	2.395919804
Gpbp1	2.168186903
Gpc4	5.652332492
Gpd1l	4.864977946
Gpi1	10.05335176
Gpr108	3.354547637
Gpx7	5.231465863
Gramd1b	1.603314195
Grb2	3.201337779
Grb2	4.062586859
Grcc10	10.61833981
Grpel2	1.367451614
Grsf1	3.724542523
Grtp1	3.235014
Grwd1	2.827315675
Gsk3a	5.204194622
Gspt1	6.449141764
Gss	4.56889874
Gstcd	3.746714519
Gtf2a1	1.622303836
Gtf2e1	3.273026014
Gtf2f1	3.802393186
Gtf2f2	4.267234687
Gtf2h2	4.19537037
Gtf2h4	6.20266468
Gtf2i	3.713712067
Gtf2ird1	3.489825988
Gtf3c1	3.925378289
Gtf3c2	2.778293313
Gtf3c3	4.249829971
Gtf3c3	3.948399526
Gtf3c4	2.42288683
Gtf3c6	1.804117494
Gtf3c6	7.46808859
Gtpbp10	3.401156645
Gtpbp4	2.746035497
Gtpbp6	5.10148947
Guk1	5.858761543
Gxylt1	2.155604122
H1fx	3.461895004
H2-K1	6.103221861
H2afv	11.45358657
H2afy	7.719464499
H2afy2	3.724599337
H3f3a	11.00141172
H3f3b	3.774850674
H3f3b	6.581175887
Hacd3	4.264028822
Hadh	6.060821734
Hadha	5.54225666
Hap1	3.240706866
Hars	5.722655359
Haus1	4.508273175
Haus3	2.902170685
Haus4	4.04359776
Haus6	2.010428894
Haus6	2.250867406
Haus8	2.629009528
Hax1	4.178324793
Hbegf	1.097094358
Hbp1	1.724362378
Hccs	2.426239097
Hcfc1	3.365173734
Hdac3	8.902359617
Hdac4	1.36770964
Hdac5	3.831993138
Hdac6	6.346834986
Hdlbp	5.945329747
Hdlbp	5.510796731
Hectd1	3.434600643
Helb	2.462151389
Herpud2	3.010049323
Hes6	3.142654239
Hibadh	4.885951816
Higd1a	7.305222809
Hikeshi	6.94604887
Hinfp	2.735183769
Hipk1	2.98525472
Hipk1	3.317382726
Hist1h2ao	2.121680434
Hist1h2ap	2.121680434
Hist1h4i	3.824088989
Hjurp	1.697684196
Hk2	2.599878511
Hmbs	7.633391841
Hmg20b	2.961159524
Hmgb1	5.604775907
Hmgb1	5.730900344
Hmgcr	3.12135296
Hmgcr	2.331768461
Hmgn1	9.462279194
Hmgxb3	2.127394951
Hmmr	3.509991892
Hn1	3.309533257
Hn1	4.312680863
Hn1l	4.330681723
Hnrnpa0	4.347741698
Hnrnpa0	4.474846865
Hnrnpa2b1	8.523452756
Hnrnpab	4.588782633
Hnrnpab	5.524561449
Hnrnpc	6.963224444
Hnrnpc	7.829941561
Hnrnpd	6.494699441
Hnrnpdl	3.77064132
Hnrnpdl	3.501716487
Hnrnph3	4.275727016
Hnrnpk	5.395994929
Hnrnpk	5.956151777
Hnrnpll	4.656027849
Hnrnpll	4.781220004
Hnrnpll	4.798848967
Hnrnpm	6.627926762
Hnrnpu	5.793153333
Hnrnpu	5.429050524
Hnrnpul1	3.920873441
Hnrnpul1	4.661932006
Hras	4.744664236
Hs2st1	3.791950882
Hsd17b11	4.019070007
Hsd17b12	5.708404597
Hsf2bp	7.64847751
Hsp90aa1	6.402528184
Hsp90ab1	7.374671137
Hsp90b1	6.119481014
Hspa14	5.038300615
Hspa4	3.90768082
Hspa4	4.820772663
Hspa9	5.476672873
Hspa9	4.465533344
Hspb8	3.188409774
